CERT,date,Ridge,MLP,Low equity/assets,Largest deposits,PCA,Isolation Forest 42,Isolation Forest 7,Isolation Forest 99,Autoencoder 42,Autoencoder 7,Autoencoder 99,PCA without size,Isolation Forest 42 without size,Isolation Forest 7 without size,Isolation Forest 99 without size,Autoencoder 42 without size,Autoencoder 7 without size,Autoencoder 99 without size
15443,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15443,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15443,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15444,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15444,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15444,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15460,2024-03-31,False,True,True,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15460,2024-06-30,False,False,False,False,True,True,True,True,True,True,True,True,True,True,True,True,True,True
15460,2024-09-30,False,True,False,False,True,True,True,False,True,True,True,True,True,True,True,True,True,True
15463,2024-03-31,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
15463,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15463,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15465,2024-03-31,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15465,2024-06-30,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15465,2024-09-30,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15469,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15469,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15469,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15471,2024-03-31,True,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False
15471,2024-06-30,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15471,2024-09-30,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
15472,2024-03-31,False,False,False,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False
15472,2024-06-30,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,False,True,True
15472,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15477,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15477,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15477,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15478,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15478,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15478,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15480,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15480,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15480,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15489,2024-03-31,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15489,2024-06-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15489,2024-09-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15496,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15496,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15496,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15501,2024-03-31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15501,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15501,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15510,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15510,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15510,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15511,2024-03-31,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15511,2024-06-30,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15511,2024-09-30,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15519,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
15519,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15519,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15523,2024-03-31,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15523,2024-06-30,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15523,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15532,2024-03-31,False,False,False,False,False,True,False,True,False,False,False,False,True,True,True,False,False,False
15532,2024-06-30,False,False,False,False,False,True,True,False,False,False,False,False,True,True,True,False,False,False
15532,2024-09-30,False,False,False,False,False,True,False,False,False,False,False,False,True,True,True,False,False,False
15539,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15539,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15539,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15545,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15545,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15545,2024-09-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15546,2024-03-31,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15546,2024-06-30,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
